raceId,year,round,circuitId,date,fp1_time,fp2_time,fp3_time,quali_time,sprint_time,resultId,driverId,constructorId,grid,positionText,laps,last_1,last_2,last_3,last_4,last_5
1136,2024,16,14,2024-09-01,11:30:00,15:00:00,10:30:00,14:00:00,\N,26591,847,131,3,7,53,7,D,8,R,1
1136,2024,16,14,2024-09-01,11:30:00,15:00:00,10:30:00,14:00:00,\N,26590,830,9,7,6,53,2,4,5,2,5
1136,2024,16,14,2024-09-01,11:30:00,15:00:00,10:30:00,14:00:00,\N,26589,1,131,6,5,53,8,1,3,1,4
1136,2024,16,14,2024-09-01,11:30:00,15:00:00,10:30:00,14:00:00,\N,26588,832,6,5,4,53,5,6,6,5,3
1136,2024,16,14,2024-09-01,11:30:00,15:00:00,10:30:00,14:00:00,\N,26587,846,1,1,3,53,1,5,2,3,20
1136,2024,16,14,2024-09-01,11:30:00,15:00:00,10:30:00,14:00:00,\N,26586,857,1,2,2,53,4,2,1,4,2
1136,2024,16,14,2024-09-01,11:30:00,15:00:00,10:30:00,14:00:00,\N,26594,825,210,13,10,53,18,14,15,12,8
1137,2024,17,73,2024-09-15,09:30:00,13:00:00,08:30:00,12:00:00,\N,26617,817,215,14,13,51,13,12,10,12,13
1137,2024,17,73,2024-09-15,09:30:00,13:00:00,08:30:00,12:00:00,\N,26618,855,15,17,14,51,18,20,R,19,18
1137,2024,17,73,2024-09-15,09:30:00,13:00:00,08:30:00,12:00:00,\N,26619,839,214,0,15,50,14,15,9,18,16
1137,2024,17,73,2024-09-15,09:30:00,13:00:00,08:30:00,12:00:00,\N,26624,852,215,11,R,14,R,17,16,9,10
1137,2024,17,73,2024-09-15,09:30:00,13:00:00,08:30:00,12:00:00,\N,26622,832,6,3,18,49,4,5,6,6,5
1137,2024,17,73,2024-09-15,09:30:00,13:00:00,08:30:00,12:00:00,\N,26623,840,117,13,19,45,19,13,11,10,7
1137,2024,17,73,2024-09-15,09:30:00,13:00:00,08:30:00,12:00:00,\N,26616,842,214,18,12,51,15,9,13,R,W
1137,2024,17,73,2024-09-15,09:30:00,13:00:00,08:30:00,12:00:00,\N,26620,822,15,16,16,50,16,19,15,16,15
1137,2024,17,73,2024-09-15,09:30:00,13:00:00,08:30:00,12:00:00,\N,26615,807,210,12,11,51,17,11,18,13,6
1137,2024,17,73,2024-09-15,09:30:00,13:00:00,08:30:00,12:00:00,\N,26621,815,9,4,17,49,8,6,7,7,17
1137,2024,17,73,2024-09-15,09:30:00,13:00:00,08:30:00,12:00:00,\N,26613,1,131,0,9,51,5,8,1,3,1
1137,2024,17,73,2024-09-15,09:30:00,13:00:00,08:30:00,12:00:00,\N,26606,844,6,1,2,51,1,3,3,4,14
1137,2024,17,73,2024-09-15,09:30:00,13:00:00,08:30:00,12:00:00,\N,26607,847,131,5,3,51,7,7,D,8,R
1137,2024,17,73,2024-09-15,09:30:00,13:00:00,08:30:00,12:00:00,\N,26608,846,1,15,4,51,3,1,5,2,3
1137,2024,17,73,2024-09-15,09:30:00,13:00:00,08:30:00,12:00:00,\N,26605,857,1,2,1,51,2,4,2,1,4
1137,2024,17,73,2024-09-15,09:30:00,13:00:00,08:30:00,12:00:00,\N,26610,4,117,7,6,51,11,10,8,11,8
1137,2024,17,73,2024-09-15,09:30:00,13:00:00,08:30:00,12:00:00,\N,26611,848,3,9,7,51,9,14,12,14,9
1137,2024,17,73,2024-09-15,09:30:00,13:00:00,08:30:00,12:00:00,\N,26609,830,9,6,5,51,6,2,4,5,2
1138,2024,18,15,2024-09-22,09:30:00,13:00:00,09:30:00,13:00:00,\N,26644,848,3,11,R,15,7,9,14,12,14
1138,2024,18,15,2024-09-22,09:30:00,13:00:00,09:30:00,13:00:00,\N,26636,852,215,8,12,61,R,R,17,16,9
1138,2024,18,15,2024-09-22,09:30:00,13:00:00,09:30:00,13:00:00,\N,26643,825,210,14,19,57,10,18,14,15,12
1138,2024,18,15,2024-09-22,09:30:00,13:00:00,09:30:00,13:00:00,\N,26642,817,215,16,18,61,13,13,12,10,12
1138,2024,18,15,2024-09-22,09:30:00,13:00:00,09:30:00,13:00:00,\N,26641,842,214,18,17,61,12,15,9,13,R
1138,2024,18,15,2024-09-22,09:30:00,13:00:00,09:30:00,13:00:00,\N,26640,822,15,19,16,61,16,16,19,15,16
1138,2024,18,15,2024-09-22,09:30:00,13:00:00,09:30:00,13:00:00,\N,26639,855,15,20,15,61,14,18,20,R,19
1138,2024,18,15,2024-09-22,09:30:00,13:00:00,09:30:00,13:00:00,\N,26638,840,117,17,14,61,19,19,13,11,10
1138,2024,18,15,2024-09-22,09:30:00,13:00:00,09:30:00,13:00:00,\N,26637,839,214,15,13,61,15,14,15,9,18
1138,2024,18,15,2024-09-22,09:30:00,13:00:00,09:30:00,13:00:00,\N,26631,832,6,10,7,62,18,4,5,6,6
1138,2024,18,15,2024-09-22,09:30:00,13:00:00,09:30:00,13:00:00,\N,26633,807,210,6,9,61,11,17,11,18,13
1138,2024,18,15,2024-09-22,09:30:00,13:00:00,09:30:00,13:00:00,\N,26632,4,117,7,8,61,6,11,10,8,11
1138,2024,18,15,2024-09-22,09:30:00,13:00:00,09:30:00,13:00:00,\N,26630,1,131,3,6,62,9,5,8,1,3
1138,2024,18,15,2024-09-22,09:30:00,13:00:00,09:30:00,13:00:00,\N,26629,844,6,9,5,62,2,1,3,3,4
1138,2024,18,15,2024-09-22,09:30:00,13:00:00,09:30:00,13:00:00,\N,26628,847,131,4,4,62,3,7,7,D,8
1138,2024,18,15,2024-09-22,09:30:00,13:00:00,09:30:00,13:00:00,\N,26627,857,1,5,3,62,1,2,4,2,1
1138,2024,18,15,2024-09-22,09:30:00,13:00:00,09:30:00,13:00:00,\N,26626,830,9,2,2,62,5,6,2,4,5
1138,2024,18,15,2024-09-22,09:30:00,13:00:00,09:30:00,13:00:00,\N,26625,846,1,1,1,62,4,3,1,5,2
1138,2024,18,15,2024-09-22,09:30:00,13:00:00,09:30:00,13:00:00,\N,26634,815,9,13,10,61,17,8,6,7,7
1139,2024,19,69,2024-10-20,17:30:00,21:30:00,\N,22:00:00,18:00:00,26664,1,131,17,R,1,6,9,5,8,1
1139,2024,19,69,2024-10-20,17:30:00,21:30:00,\N,22:00:00,18:00:00,26657,4,117,7,13,55,8,6,11,10,8
1139,2024,19,69,2024-10-20,17:30:00,21:30:00,\N,22:00:00,18:00:00,26658,852,215,10,14,55,12,R,R,17,16
1139,2024,19,69,2024-10-20,17:30:00,21:30:00,\N,22:00:00,18:00:00,26659,840,117,13,15,55,14,19,19,13,11
1139,2024,19,69,2024-10-20,17:30:00,21:30:00,\N,22:00:00,18:00:00,26656,842,214,6,12,56,17,12,15,9,13
1139,2024,19,69,2024-10-20,17:30:00,21:30:00,\N,22:00:00,18:00:00,26661,822,15,16,17,55,16,16,16,19,15
1139,2024,19,69,2024-10-20,17:30:00,21:30:00,\N,22:00:00,18:00:00,26662,839,214,12,18,55,13,15,14,15,9
1139,2024,19,69,2024-10-20,17:30:00,21:30:00,\N,22:00:00,18:00:00,26663,855,15,18,19,55,15,14,18,20,R
1139,2024,19,69,2024-10-20,17:30:00,21:30:00,\N,22:00:00,18:00:00,26660,848,3,14,16,55,R,7,9,14,12
1139,2024,19,69,2024-10-20,17:30:00,21:30:00,\N,22:00:00,18:00:00,26655,825,210,8,11,56,19,10,18,14,15
1139,2024,19,69,2024-10-20,17:30:00,21:30:00,\N,22:00:00,18:00:00,26650,847,131,20,6,56,4,3,7,7,D
1139,2024,19,69,2024-10-20,17:30:00,21:30:00,\N,22:00:00,18:00:00,26653,859,215,19,9,56,17,11,9,11,13
1139,2024,19,69,2024-10-20,17:30:00,21:30:00,\N,22:00:00,18:00:00,26645,844,6,4,1,56,5,2,1,3,3
1139,2024,19,69,2024-10-20,17:30:00,21:30:00,\N,22:00:00,18:00:00,26646,832,6,3,2,56,7,18,4,5,6
1139,2024,19,69,2024-10-20,17:30:00,21:30:00,\N,22:00:00,18:00:00,26647,830,9,2,3,56,2,5,6,2,4
1139,2024,19,69,2024-10-20,17:30:00,21:30:00,\N,22:00:00,18:00:00,26649,857,1,5,5,56,3,1,2,4,2
1139,2024,19,69,2024-10-20,17:30:00,21:30:00,\N,22:00:00,18:00:00,26651,815,9,9,7,56,10,17,8,6,7
1139,2024,19,69,2024-10-20,17:30:00,21:30:00,\N,22:00:00,18:00:00,26652,807,210,11,8,56,9,11,17,11,18
1139,2024,19,69,2024-10-20,17:30:00,21:30:00,\N,22:00:00,18:00:00,26648,846,1,1,4,56,1,4,3,1,5
1140,2024,20,32,2024-10-27,18:30:00,22:00:00,17:30:00,21:00:00,\N,26677,839,214,0,13,70,18,13,15,14,15
1140,2024,20,32,2024-10-27,18:30:00,22:00:00,17:30:00,21:00:00,\N,26684,852,215,11,R,0,14,12,R,R,17
1140,2024,20,32,2024-10-27,18:30:00,22:00:00,17:30:00,21:00:00,\N,26683,848,3,9,R,0,16,R,7,9,14
1140,2024,20,32,2024-10-27,18:30:00,22:00:00,17:30:00,21:00:00,\N,26682,4,117,13,R,15,13,8,6,11,10
1140,2024,20,32,2024-10-27,18:30:00,22:00:00,17:30:00,21:00:00,\N,26681,815,9,18,17,70,7,10,17,8,6
1140,2024,20,32,2024-10-27,18:30:00,22:00:00,17:30:00,21:00:00,\N,26680,859,215,12,16,70,9,17,11,9,11
1140,2024,20,32,2024-10-27,18:30:00,22:00:00,17:30:00,21:00:00,\N,26679,855,15,19,15,70,19,15,14,18,20
1140,2024,20,32,2024-10-27,18:30:00,22:00:00,17:30:00,21:00:00,\N,26678,822,15,15,14,70,17,16,16,16,19
1140,2024,20,32,2024-10-27,18:30:00,22:00:00,17:30:00,21:00:00,\N,26675,840,117,14,11,70,15,14,19,19,13
1140,2024,20,32,2024-10-27,18:30:00,22:00:00,17:30:00,21:00:00,\N,26665,832,6,1,1,71,2,7,18,4,5
1140,2024,20,32,2024-10-27,18:30:00,22:00:00,17:30:00,21:00:00,\N,26673,807,210,10,9,70,8,9,11,17,11
1140,2024,20,32,2024-10-27,18:30:00,22:00:00,17:30:00,21:00:00,\N,26672,857,1,17,8,71,5,3,1,2,4
1140,2024,20,32,2024-10-27,18:30:00,22:00:00,17:30:00,21:00:00,\N,26671,825,210,7,7,71,11,19,10,18,14
1140,2024,20,32,2024-10-27,18:30:00,22:00:00,17:30:00,21:00:00,\N,26670,830,9,2,6,71,3,2,5,6,2
1140,2024,20,32,2024-10-27,18:30:00,22:00:00,17:30:00,21:00:00,\N,26669,847,131,5,5,71,6,4,3,7,7
1140,2024,20,32,2024-10-27,18:30:00,22:00:00,17:30:00,21:00:00,\N,26668,1,131,6,4,71,R,6,9,5,8
1140,2024,20,32,2024-10-27,18:30:00,22:00:00,17:30:00,21:00:00,\N,26667,844,6,4,3,71,1,5,2,1,3
1140,2024,20,32,2024-10-27,18:30:00,22:00:00,17:30:00,21:00:00,\N,26666,846,1,3,2,71,4,1,4,3,1
1140,2024,20,32,2024-10-27,18:30:00,22:00:00,17:30:00,21:00:00,\N,26674,842,214,8,10,70,12,17,12,15,9
1141,2024,21,18,2024-11-03,14:30:00,18:30:00,\N,18:00:00,14:00:00,26697,822,15,11,13,69,14,17,16,16,16
1141,2024,21,18,2024-11-03,14:30:00,18:30:00,\N,18:00:00,14:00:00,26698,4,117,9,14,69,R,13,8,6,11
1141,2024,21,18,2024-11-03,14:30:00,18:30:00,\N,18:00:00,14:00:00,26699,855,15,19,15,69,15,19,15,14,18
1141,2024,21,18,2024-11-03,14:30:00,18:30:00,\N,18:00:00,14:00:00,26700,832,6,0,R,38,1,2,7,18,4
1141,2024,21,18,2024-11-03,14:30:00,18:30:00,\N,18:00:00,14:00:00,26702,848,3,7,W,0,R,16,R,7,9
1141,2024,21,18,2024-11-03,14:30:00,18:30:00,\N,18:00:00,14:00:00,26703,840,117,10,W,0,11,15,14,19,19
1141,2024,21,18,2024-11-03,14:30:00,18:30:00,\N,18:00:00,14:00:00,26704,807,210,17,D,0,9,8,9,11,17
1141,2024,21,18,2024-11-03,14:30:00,18:30:00,\N,18:00:00,14:00:00,26701,861,3,16,R,30,12,10,11,8,12
1141,2024,21,18,2024-11-03,14:30:00,18:30:00,\N,18:00:00,14:00:00,26695,815,9,12,11,69,17,7,10,17,8
1141,2024,21,18,2024-11-03,14:30:00,18:30:00,\N,18:00:00,14:00:00,26685,830,9,17,1,69,6,3,2,5,6
1141,2024,21,18,2024-11-03,14:30:00,18:30:00,\N,18:00:00,14:00:00,26693,859,215,5,9,69,16,9,17,11,9
1141,2024,21,18,2024-11-03,14:30:00,18:30:00,\N,18:00:00,14:00:00,26692,857,1,8,8,69,8,5,3,1,2
1141,2024,21,18,2024-11-03,14:30:00,18:30:00,\N,18:00:00,14:00:00,26691,852,215,3,7,69,R,14,12,R,R
1141,2024,21,18,2024-11-03,14:30:00,18:30:00,\N,18:00:00,14:00:00,26690,846,1,1,6,69,2,4,1,4,3
1141,2024,21,18,2024-11-03,14:30:00,18:30:00,\N,18:00:00,14:00:00,26689,844,6,6,5,69,3,1,5,2,1
1141,2024,21,18,2024-11-03,14:30:00,18:30:00,\N,18:00:00,14:00:00,26688,847,131,2,4,69,5,6,4,3,7
1141,2024,21,18,2024-11-03,14:30:00,18:30:00,\N,18:00:00,14:00:00,26687,842,214,13,3,69,10,12,17,12,15
1141,2024,21,18,2024-11-03,14:30:00,18:30:00,\N,18:00:00,14:00:00,26686,839,214,4,2,69,13,18,13,15,14
1141,2024,21,18,2024-11-03,14:30:00,18:30:00,\N,18:00:00,14:00:00,26694,1,131,14,10,69,4,R,6,9,5
1142,2024,22,80,2024-11-23,02:30:00,06:00:00,02:30:00,06:00:00,\N,26717,855,15,13,13,50,15,15,19,15,14
1142,2024,22,80,2024-11-23,02:30:00,06:00:00,02:30:00,06:00:00,\N,26718,861,3,0,14,50,R,12,10,11,8
1142,2024,22,80,2024-11-23,02:30:00,06:00:00,02:30:00,06:00:00,\N,26724,842,214,3,R,15,3,10,12,17,12
1142,2024,22,80,2024-11-23,02:30:00,06:00:00,02:30:00,06:00:00,\N,26719,840,117,18,15,50,W,11,15,14,19
1142,2024,22,80,2024-11-23,02:30:00,06:00:00,02:30:00,06:00:00,\N,26723,848,3,17,R,25,W,R,16,R,7
1142,2024,22,80,2024-11-23,02:30:00,06:00:00,02:30:00,06:00:00,\N,26721,839,214,11,17,49,2,13,18,13,15
1142,2024,22,80,2024-11-23,02:30:00,06:00:00,02:30:00,06:00:00,\N,26722,822,15,19,18,49,13,14,17,16,16
1142,2024,22,80,2024-11-23,02:30:00,06:00:00,02:30:00,06:00:00,\N,26716,825,210,12,12,50,7,11,19,10,18
1142,2024,22,80,2024-11-23,02:30:00,06:00:00,02:30:00,06:00:00,\N,26720,859,215,14,16,50,9,16,9,17,11
1142,2024,22,80,2024-11-23,02:30:00,06:00:00,02:30:00,06:00:00,\N,26715,4,117,16,11,50,14,R,13,8,6
1142,2024,22,80,2024-11-23,02:30:00,06:00:00,02:30:00,06:00:00,\N,26710,846,1,6,6,50,6,2,4,1,4
1142,2024,22,80,2024-11-23,02:30:00,06:00:00,02:30:00,06:00:00,\N,26713,852,215,7,9,50,7,R,14,12,R
1142,2024,22,80,2024-11-23,02:30:00,06:00:00,02:30:00,06:00:00,\N,26712,807,210,9,8,50,D,9,8,9,11
1142,2024,22,80,2024-11-23,02:30:00,06:00:00,02:30:00,06:00:00,\N,26711,857,1,8,7,50,8,8,5,3,1
1142,2024,22,80,2024-11-23,02:30:00,06:00:00,02:30:00,06:00:00,\N,26709,830,9,5,5,50,1,6,3,2,5
1142,2024,22,80,2024-11-23,02:30:00,06:00:00,02:30:00,06:00:00,\N,26708,844,6,4,4,50,5,3,1,5,2
1142,2024,22,80,2024-11-23,02:30:00,06:00:00,02:30:00,06:00:00,\N,26707,832,6,2,3,50,R,1,2,7,18
1142,2024,22,80,2024-11-23,02:30:00,06:00:00,02:30:00,06:00:00,\N,26706,1,131,10,2,50,10,4,R,6,9
1142,2024,22,80,2024-11-23,02:30:00,06:00:00,02:30:00,06:00:00,\N,26705,847,131,1,1,50,4,5,6,4,3
1142,2024,22,80,2024-11-23,02:30:00,06:00:00,02:30:00,06:00:00,\N,26714,815,9,15,10,50,11,17,7,10,17
1143,2024,23,78,2024-12-01,13:30:00,17:30:00,\N,17:00:00,13:00:00,26737,852,215,14,13,57,9,7,R,14,12
1143,2024,23,78,2024-12-01,13:30:00,17:30:00,\N,17:00:00,13:00:00,26738,859,215,17,14,57,16,9,16,9,17
1143,2024,23,78,2024-12-01,13:30:00,17:30:00,\N,17:00:00,13:00:00,26739,848,3,16,15,56,R,W,R,16,R
1143,2024,23,78,2024-12-01,13:30:00,17:30:00,\N,17:00:00,13:00:00,26744,839,214,20,R,0,17,2,13,18,13
1143,2024,23,78,2024-12-01,13:30:00,17:30:00,\N,17:00:00,13:00:00,26742,840,117,15,R,8,15,W,11,15,14
1143,2024,23,78,2024-12-01,13:30:00,17:30:00,\N,17:00:00,13:00:00,26743,861,3,19,R,0,14,R,12,10,11
1143,2024,23,78,2024-12-01,13:30:00,17:30:00,\N,17:00:00,13:00:00,26736,1,131,6,12,57,2,10,4,R,6
1143,2024,23,78,2024-12-01,13:30:00,17:30:00,\N,17:00:00,13:00:00,26741,815,9,9,R,38,10,11,17,7,10
1143,2024,23,78,2024-12-01,13:30:00,17:30:00,\N,17:00:00,13:00:00,26735,822,15,13,11,57,18,13,14,17,16
1143,2024,23,78,2024-12-01,13:30:00,17:30:00,\N,17:00:00,13:00:00,26740,807,210,18,R,39,8,D,9,8,9
1143,2024,23,78,2024-12-01,13:30:00,17:30:00,\N,17:00:00,13:00:00,26733,825,210,10,9,57,12,7,11,19,10
1143,2024,23,78,2024-12-01,13:30:00,17:30:00,\N,17:00:00,13:00:00,26732,855,15,12,8,57,13,15,15,19,15
1143,2024,23,78,2024-12-01,13:30:00,17:30:00,\N,17:00:00,13:00:00,26731,4,117,8,7,57,11,14,R,13,8
1143,2024,23,78,2024-12-01,13:30:00,17:30:00,\N,17:00:00,13:00:00,26730,832,6,7,6,57,3,R,1,2,7
1143,2024,23,78,2024-12-01,13:30:00,17:30:00,\N,17:00:00,13:00:00,26729,842,214,11,5,57,R,3,10,12,17
1143,2024,23,78,2024-12-01,13:30:00,17:30:00,\N,17:00:00,13:00:00,26728,847,131,1,4,57,1,4,5,6,4
1143,2024,23,78,2024-12-01,13:30:00,17:30:00,\N,17:00:00,13:00:00,26727,857,1,4,3,57,7,8,8,5,3
1143,2024,23,78,2024-12-01,13:30:00,17:30:00,\N,17:00:00,13:00:00,26726,844,6,5,2,57,4,5,3,1,5
1143,2024,23,78,2024-12-01,13:30:00,17:30:00,\N,17:00:00,13:00:00,26725,830,9,2,1,57,5,1,6,3,2
1143,2024,23,78,2024-12-01,13:30:00,17:30:00,\N,17:00:00,13:00:00,26734,846,1,3,10,57,6,6,2,4,1
1144,2024,24,24,2024-12-08,09:30:00,13:00:00,10:30:00,14:00:00,\N,26756,852,215,11,12,57,13,9,7,R,14
1144,2024,24,24,2024-12-08,09:30:00,13:00:00,10:30:00,14:00:00,\N,26757,855,15,15,13,57,8,13,15,15,19
1144,2024,24,24,2024-12-08,09:30:00,13:00:00,10:30:00,14:00:00,\N,26758,840,117,13,14,57,R,15,W,11,15
1144,2024,24,24,2024-12-08,09:30:00,13:00:00,10:30:00,14:00:00,\N,26762,822,15,9,R,30,11,18,13,14,17
1144,2024,24,24,2024-12-08,09:30:00,13:00:00,10:30:00,14:00:00,\N,26760,825,210,14,16,57,9,12,7,11,19
1144,2024,24,24,2024-12-08,09:30:00,13:00:00,10:30:00,14:00:00,\N,26761,859,215,12,17,55,14,16,9,16,9
1144,2024,24,24,2024-12-08,09:30:00,13:00:00,10:30:00,14:00:00,\N,26755,848,3,18,11,57,15,R,W,R,16
1144,2024,24,24,2024-12-08,09:30:00,13:00:00,10:30:00,14:00:00,\N,26754,857,1,2,10,58,3,7,8,8,5
1144,2024,24,24,2024-12-08,09:30:00,13:00:00,10:30:00,14:00:00,\N,26749,847,131,6,5,58,4,1,4,5,6
1144,2024,24,24,2024-12-08,09:30:00,13:00:00,10:30:00,14:00:00,\N,26752,807,210,7,8,58,R,8,D,9,8
1144,2024,24,24,2024-12-08,09:30:00,13:00:00,10:30:00,14:00:00,\N,26751,842,214,5,7,58,5,R,3,10,12
1144,2024,24,24,2024-12-08,09:30:00,13:00:00,10:30:00,14:00:00,\N,26750,830,9,4,6,58,1,5,1,6,3
1144,2024,24,24,2024-12-08,09:30:00,13:00:00,10:30:00,14:00:00,\N,26748,1,131,16,4,58,12,2,10,4,R
1144,2024,24,24,2024-12-08,09:30:00,13:00:00,10:30:00,14:00:00,\N,26747,844,6,19,3,58,2,4,5,3,1
1144,2024,24,24,2024-12-08,09:30:00,13:00:00,10:30:00,14:00:00,\N,26746,832,6,3,2,58,6,3,R,1,2
1144,2024,24,24,2024-12-08,09:30:00,13:00:00,10:30:00,14:00:00,\N,26745,846,1,1,1,58,10,6,6,2,4
1144,2024,24,24,2024-12-08,09:30:00,13:00:00,10:30:00,14:00:00,\N,26763,861,3,20,R,26,R,14,R,12,10
1144,2024,24,24,2024-12-08,09:30:00,13:00:00,10:30:00,14:00:00,\N,26753,4,117,8,9,58,7,11,14,R,13
1144,2024,24,24,2024-12-08,09:30:00,13:00:00,10:30:00,14:00:00,\N,26764,815,9,10,R,0,R,10,11,17,7
