grid,positionText,current_points,current_wins,last_1,last_2,last_3,last_4,last_5,last_6,last_7,last_8,last_9,last_10,rolling_avg_pos_move_10,propensity_1,propensity_0
0,0,66.0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0
4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-0.4,0.0,1.0
10,0,92.0,0,0,0,0,0,0,0,0,0,0,0,2.3,0.0,1.0
11,0,44.0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.0,1.0
7,0,2.0,0,0,0,0,0,0,0,0,0,0,0,-0.3,0.0,1.0
13,0,123.0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.0,1.0
9,0,7.0,0,0,0,0,0,0,0,0,0,0,0,1.4,0.0,1.0
8,0,1.0,1,0,1,0,0,0,0,0,0,0,0,0.8,0.09090909090909091,0.9090909090909091
0,0,114.0,1,0,0,0,0,0,0,1,0,0,0,-3.3,0.08333333333333333,0.9166666666666666
6,0,56.0,0,0,0,0,0,0,0,0,0,0,0,1.4,0.0,1.0
12,0,18.0,0,0,0,0,0,0,0,0,0,0,0,2.1,0.0,1.0
1,1,221.5,7,1,0,0,1,1,1,0,1,0,0,-0.3,0.5454545454545454,0.45454545454545453
5,0,108.0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.0,1.0
15,0,13.0,0,0,0,0,0,0,0,0,0,0,0,-0.2,0.0,1.0
17,0,35.0,0,0,0,0,0,0,0,0,0,0,0,1.7,0.0,1.0
14,0,45.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
18,0,35.0,0,0,0,0,0,0,0,0,0,0,0,1.4,0.0,1.0
8,0,132.0,1,0,0,0,0,0,0,0,1,0,0,-3.2,0.07692307692307693,0.9230769230769231
6,0,83.0,0,0,0,0,0,0,0,0,0,0,0,1.9,0.0,1.0
2,1,104.0,1,0,0,0,0,0,0,0,0,0,0,1.5,0.0,1.0
7,0,2.0,0,0,0,0,0,0,0,0,0,0,0,-1.0,0.0,1.0
13,0,66.0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.0,1.0
5,0,118.0,0,0,0,0,0,0,0,0,0,0,0,-0.3,0.0,1.0
19,0,226.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,1.0
3,0,141.0,0,0,0,0,0,0,0,0,0,0,0,1.4,0.0,1.0
9,0,18.0,0,0,0,0,0,0,0,0,0,0,0,2.1,0.0,1.0
17,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-1.9,0.0,1.0
12,0,1.0,1,0,0,1,0,0,0,0,0,0,0,0.4,0.08333333333333333,0.9166666666666666
11,0,15.0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.0,1.0
10,0,7.0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.0,1.0
11,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-0.2,0.0,1.0
13,0,24.0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.0,1.0
4,1,0.0,5,0,0,0,0,1,0,0,0,0,0,-1.3,0.35714285714285715,0.6428571428571429
16,0,244.5,0,0,0,0,0,0,0,0,0,0,0,1.7,0.0,1.0
7,0,18.0,0,0,0,0,0,0,0,0,0,0,0,2.1,0.0,1.0
2,0,95.0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0
8,0,139.0,1,0,0,0,0,0,0,0,0,1,0,-2.9,0.07142857142857142,0.9285714285714286
12,0,112.5,0,0,0,0,0,0,0,0,0,0,0,0.7,0.0,1.0
1,0,151.0,0,0,0,0,0,0,0,0,0,0,0,1.3,0.0,1.0
3,0,45.0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.0,1.0
6,0,7.0,0,0,0,0,0,0,0,0,0,0,0,2.1,0.0,1.0
10,0,16.0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,1.0
20,0,246.5,7,0,1,1,0,0,1,1,1,0,1,-0.2,0.5833333333333334,0.4166666666666667
9,0,1.0,1,0,0,0,1,0,0,0,0,0,0,0.6,0.07692307692307693,0.9230769230769231
18,0,66.0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0,1.0
5,0,104.0,1,1,0,0,0,0,0,0,0,0,0,1.5,0.06666666666666667,0.9333333333333333
17,0,6.0,0,0,0,0,0,0,0,0,0,0,0,-1.5,0.0,1.0
19,0,120.0,0,0,0,0,0,0,0,0,0,0,0,-0.2,0.0,1.0
15,0,58.0,0,0,0,0,0,0,0,0,0,0,0,1.4,0.0,1.0
8,0,18.0,0,0,0,0,0,0,0,0,0,0,0,1.4,0.0,1.0
11,0,0.0,5,1,0,0,0,0,1,0,0,0,0,-1.0,0.4,0.6
17,0,26.0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.0,1.0
9,0,116.5,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.0,1.0
16,0,6.0,0,0,0,0,0,0,0,0,0,0,0,-1.4,0.0,1.0
1,1,262.5,1,0,0,0,0,0,0,0,0,0,0,3.0,0.0,1.0
7,0,177.0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.0,1.0
20,0,116.0,1,0,1,0,0,0,0,0,0,0,0,1.6,0.0625,0.9375
15,0,74.0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0,1.0
19,0,95.0,0,0,0,0,0,0,0,0,0,0,0,1.7,0.0,1.0
6,0,145.0,1,0,0,0,0,0,0,0,0,0,1,-3.3,0.06666666666666667,0.9333333333333333
14,0,35.0,0,0,0,0,0,0,0,0,0,0,0,1.7,0.0,1.0
4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-0.3,0.0,1.0
13,0,46.0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,1.0
12,0,1.0,1,0,0,0,0,1,0,0,0,0,0,0.2,0.07142857142857142,0.9285714285714286
5,0,7.0,0,0,0,0,0,0,0,0,0,0,0,1.7,0.0,1.0
18,0,58.0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,1.0
3,0,135.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
2,0,256.5,7,0,0,1,1,0,0,1,1,1,0,1.4,0.5384615384615384,0.46153846153846156
10,0,16.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0
10,0,122.5,0,0,0,0,0,0,0,0,0,0,0,-1.0,0.0,1.0
15,0,26.0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.0,1.0
5,0,105.0,0,0,0,0,0,0,0,0,0,0,0,3.1,0.0,1.0
20,0,46.0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0,1.0
13,0,20.0,0,0,0,0,0,0,0,0,0,0,0,1.3,0.0,1.0
9,0,287.5,1,1,0,0,0,0,0,0,0,0,0,3.0,0.07692307692307693,0.9230769230769231
7,0,185.0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.0,1.0
16,0,36.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0
3,0,149.0,1,0,0,0,0,0,0,0,0,0,0,-3.5,0.0625,0.9375
14,0,74.0,0,0,0,0,0,0,0,0,0,0,0,-0.3,0.0,1.0
17,0,58.0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.0,1.0
4,0,150.0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0,1.0
18,0,16.0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,1.0
1,1,275.5,8,0,0,0,1,1,0,0,1,1,1,1.3,0.5,0.5
2,0,0.0,5,0,1,0,0,0,0,1,0,0,0,-0.4,0.375,0.625
6,0,128.0,1,0,0,1,0,0,0,0,0,0,0,1.9,0.058823529411764705,0.9411764705882353
12,0,6.0,0,0,0,0,0,0,0,0,0,0,0,-1.8,0.0,1.0
11,0,10.0,0,0,0,0,0,0,0,0,0,0,0,-1.7,0.0,1.0
6,0,105.0,0,0,0,0,0,0,0,0,0,0,0,2.3,0.0,1.0
4,0,150.0,1,0,0,0,0,0,0,0,0,0,0,-4.0,0.058823529411764705,0.9411764705882353
5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-0.7,0.0,1.0
16,0,46.0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.0,1.0
10,0,26.0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.0,1.0
7,0,138.0,1,0,0,0,1,0,0,0,0,0,0,2.0,0.05555555555555555,0.9444444444444444
20,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,1.0
13,0,86.0,0,0,0,0,0,0,0,0,0,0,0,-0.3,0.0,1.0
18,0,185.0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0,1.0
1,0,312.5,1,0,1,0,0,0,0,0,0,0,0,3.5,0.07142857142857142,0.9285714285714286
2,0,0.0,5,0,0,1,0,0,0,0,1,0,0,0.9,0.35294117647058826,0.6470588235294118
12,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.0,1.0
3,1,293.5,9,1,0,0,0,1,1,0,0,1,1,1.3,0.5333333333333333,0.4666666666666667
19,0,1.0,1,0,0,0,0,0,0,1,0,0,0,0.8,0.06666666666666667,0.9333333333333333
9,0,16.0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.0,1.0
8,0,165.0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,1.0
15,0,60.0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,1.0
17,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,1.0
3,0,105.0,0,0,0,0,0,0,0,0,0,0,0,2.9,0.0,1.0
18,0,42.0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.0,1.0
9,0,16.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
6,0,178.0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,1.0
7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.0,1.0
4,0,151.0,1,0,0,0,0,0,0,0,0,0,0,-3.9,0.05555555555555555,0.9444444444444444
16,0,92.0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.0,1.0
1,0,332.5,1,0,0,1,0,0,0,0,0,0,0,1.9,0.06666666666666667,0.9333333333333333
0,0,26.0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,1.0
5,0,203.0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,1.0
15,0,139.5,0,0,0,0,0,0,0,0,0,0,0,-0.9,0.0,1.0
13,0,10.0,0,0,0,0,0,0,0,0,0,0,0,-1.5,0.0,1.0
8,0,1.0,1,0,0,0,0,0,0,0,1,0,0,1.2,0.0625,0.9375
2,0,318.5,9,1,1,0,0,0,1,1,0,0,1,1.4,0.5625,0.4375
12,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.0,1.0
10,1,0.0,6,0,0,0,1,0,0,0,0,1,0,0.9,0.3333333333333333,0.6666666666666666
19,0,62.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
18,0,20.0,0,0,0,0,0,0,0,0,0,0,0,1.4,0.0,1.0
12,0,34.0,0,0,0,0,0,0,0,0,0,0,0,-1.4,0.0,1.0
16,0,100.0,0,0,0,0,0,0,0,0,0,0,0,-0.7,0.0,1.0
7,0,218.0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,1.0
10,0,10.0,0,0,0,0,0,0,0,0,0,0,0,-1.7,0.0,1.0
2,0,369.5,1,0,0,0,1,0,0,0,0,0,0,1.8,0.0625,0.9375
13,0,7.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0
3,0,369.5,9,0,1,1,0,0,0,1,1,0,0,1.4,0.5294117647058824,0.47058823529411764
1,1,0.0,8,1,0,0,0,1,0,0,0,0,1,1.8,0.3684210526315789,0.631578947368421
11,0,158.0,1,0,0,0,0,0,1,0,0,0,0,1.1,0.05263157894736842,0.9473684210526315
8,0,149.5,0,0,0,0,0,0,0,0,0,0,0,-0.9,0.0,1.0
6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-0.7,0.0,1.0
15,0,115.0,0,0,0,0,0,0,0,0,0,0,0,2.1,0.0,1.0
4,0,190.0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.0,1.0
9,0,3.0,1,0,0,0,0,0,0,0,0,1,0,0.9,0.058823529411764705,0.9411764705882353
6,0,395.5,1,0,0,0,0,1,0,0,0,0,0,1.4,0.058823529411764705,0.9411764705882353
8,0,164.5,0,0,0,0,0,0,0,0,0,0,0,-1.6,0.0,1.0
3,0,226.0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0,1.0
9,0,3.0,1,0,0,0,0,0,0,0,0,0,1,1.7,0.05555555555555555,0.9444444444444444
11,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.0,1.0
2,0,0.0,8,1,1,0,0,0,1,0,0,0,0,1.8,0.4,0.6
1,1,387.5,10,0,0,1,1,0,0,0,1,1,0,1.5,0.5,0.5
10,0,159.0,1,0,0,0,0,0,0,1,0,0,0,1.1,0.05,0.95
13,0,32.0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.0,1.0
15,0,16.0,0,0,0,0,0,0,0,0,0,0,0,-0.4,0.0,1.0
4,0,160.0,1,0,0,0,0,0,0,0,0,0,0,-4.0,0.05263157894736842,0.9473684210526315
12,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.0,1.0
19,0,43.0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0,1.0
7,0,190.0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.0,1.0
5,0,115.0,0,0,0,0,0,0,0,0,0,0,0,2.4,0.0,1.0
1,1,43.0,1,0,,,,,,,,,,,0.0,1.0
3,1,0.0,2,0,1,,,,,,,,,,0.5,0.5
3,1,73.0,1,0,0,0,,,,,,,,,0.0,1.0
1,1,104.0,2,0,0,1,0,,,,,,,,0.25,0.75
2,1,4.0,3,0,0,1,0,1,,,,,,,0.4,0.6
1,1,141.0,3,0,1,0,0,1,0,,,,,,0.3333333333333333,0.6666666666666666
10,1,17.0,1,0,0,0,0,0,0,0,,,,,0.0,1.0
1,1,151.0,2,0,0,0,0,1,0,0,0,,,,0.14285714285714285,0.8571428571428571
1,1,177.0,4,0,0,1,0,1,0,0,1,0,,,0.3333333333333333,0.6666666666666666
1,1,0.0,4,0,0,0,0,1,0,0,1,0,1,-0.3,0.3,0.7
1,1,220.0,5,0,1,0,0,1,0,1,0,0,1,0.6,0.36363636363636365,0.6363636363636364
1,1,235.0,6,1,0,1,0,0,1,0,1,0,0,0.6,0.4166666666666667,0.5833333333333334
5,1,235.0,7,1,1,0,1,0,0,1,0,1,0,0.6,0.46153846153846156,0.5384615384615384
3,1,138.0,1,0,0,0,0,0,0,0,0,0,0,,0.0,1.0
1,1,247.0,8,0,1,1,1,0,1,0,0,1,0,0.9,0.4666666666666667,0.5333333333333333
1,1,265.0,9,1,0,1,1,1,0,1,0,0,1,0.3,0.5,0.5
2,1,178.0,2,0,0,1,0,0,0,0,0,0,0,3.3,0.1,0.9
2,1,0.0,5,0,0,0,0,0,0,0,1,0,0,1.0,0.25,0.75
1,1,363.0,3,0,0,0,0,0,0,0,0,0,0,1.1,0.1111111111111111,0.8888888888888888
1,1,12.0,2,1,0,1,0,0,0,0,0,0,0,1.5,1.0,0.0
6,1,30.0,1,0,0,0,0,0,0,0,0,0,0,5.3,0.0,1.0
2,1,0.0,1,0,0,0,0,0,0,1,1,0,1,1.8,0.0,1.0
1,1,78.0,2,1,0,0,0,0,0,0,1,1,0,1.5,0.25,0.75
1,1,60.0,2,0,0,1,0,0,0,0,0,0,0,4.9,0.3333333333333333,0.6666666666666666
1,1,0.0,3,0,0,0,0,1,1,0,1,0,0,-1.1,0.3333333333333333,0.6666666666666666
1,1,131.0,3,0,0,1,1,0,0,0,0,0,0,1.5,0.2857142857142857,0.7142857142857143
4,1,36.0,1,0,0,0,0,0,0,0,0,0,0,2.6,0.0,1.0
2,1,0.0,4,0,0,1,0,0,0,0,1,1,0,-0.8,0.3333333333333333,0.6666666666666666
14,1,171.0,4,0,0,1,0,0,1,1,0,0,0,0.4,0.3333333333333333,0.6666666666666666
1,1,189.0,5,1,0,0,1,0,0,1,1,0,0,1.7,0.4,0.6
2,1,0.0,5,0,0,1,0,0,1,0,0,0,0,-0.7,0.36363636363636365,0.6363636363636364
3,1,226.0,6,0,1,1,0,0,1,0,0,1,1,1.1,0.4166666666666667,0.5833333333333334
1,1,241.0,7,1,0,1,1,0,0,1,0,0,1,1.3,0.46153846153846156,0.5384615384615384
2,1,256.0,8,1,1,0,1,1,0,0,1,0,0,1.2,0.5,0.5
1,1,264.0,9,1,1,1,0,1,1,0,0,1,0,1.3,0.5333333333333333,0.4666666666666667
2,1,57.0,1,0,0,0,0,0,0,0,0,0,0,0.1,0.0,1.0
2,1,50.0,2,0,0,0,0,0,0,0,0,0,1,3.9,0.07142857142857142,0.9285714285714286
1,1,302.0,10,0,0,1,1,1,1,0,1,1,0,1.1,0.5,0.5
1,1,320.0,11,1,0,0,1,1,1,1,0,1,1,1.2,0.5263157894736842,0.47368421052631576
3,1,22.0,1,0,1,1,0,0,1,1,1,1,0,-0.2,0.0,1.0
2,1,18.0,2,1,0,1,1,0,0,1,1,1,1,0.1,0.5,0.5
1,1,0.0,2,0,0,1,0,0,0,0,0,0,0,-0.6,0.3333333333333333,0.6666666666666666
2,1,66.0,3,0,1,1,0,1,1,0,0,1,1,0.0,0.5,0.5
1,1,120.0,4,1,0,1,1,0,1,1,0,0,1,0.0,0.6,0.4
2,1,133.0,5,1,1,0,1,1,0,1,1,0,0,0.0,0.6666666666666666,0.3333333333333333
1,1,100.0,6,1,1,1,0,1,1,0,1,1,0,0.3,0.7142857142857143,0.2857142857142857
2,1,197.0,1,0,0,0,0,0,0,0,0,0,0,1.3,0.0,1.0
2,1,184.0,7,0,1,1,1,1,0,1,1,0,1,0.3,0.6666666666666666,0.3333333333333333
2,1,15.0,2,0,1,0,0,0,0,0,0,0,0,0.7,0.1,0.9
3,1,188.0,8,0,1,0,1,1,1,1,0,1,1,-0.3,0.6363636363636364,0.36363636363636365
1,1,169.0,1,0,0,0,0,0,0,0,0,0,0,-0.1,0.0,1.0
1,1,169.0,2,1,0,0,0,0,0,0,0,0,0,-0.1,0.09090909090909091,0.9090909090909091
3,1,200.0,1,0,0,0,0,0,0,0,0,0,0,0.6,0.0,1.0
2,1,249.0,9,0,0,0,1,0,1,0,1,1,1,-0.7,0.5333333333333333,0.4666666666666667
3,1,338.0,3,0,0,0,0,0,0,0,0,0,0,-0.2,0.13333333333333333,0.8666666666666667
3,1,230.0,10,0,1,0,0,0,1,0,1,0,1,-0.6,0.5294117647058824,0.47058823529411764
1,1,35.0,4,0,1,0,0,0,0,0,0,0,0,0.2,0.17647058823529413,0.8235294117647058
1,1,387.0,3,0,0,0,0,0,0,0,0,1,0,1.5,0.11764705882352941,0.8823529411764706
1,1,326.0,11,0,0,1,0,1,0,0,0,1,0,-0.5,0.5,0.5
1,1,26.0,1,0,1,0,0,1,0,1,0,0,0,0.2,0.0,1.0
1,1,22.0,2,1,0,1,0,0,1,0,1,0,0,0.1,0.5,0.5
1,1,15.0,3,1,1,0,1,0,0,1,0,1,0,0.2,0.6666666666666666,0.3333333333333333
4,1,20.0,1,0,0,0,0,0,1,0,0,0,0,2.0,0.0,1.0
1,1,39.0,4,0,1,1,1,0,1,0,0,1,0,0.3,0.6,0.4
1,1,45.0,5,1,0,1,1,1,0,1,0,0,1,0.2,0.6666666666666666,0.3333333333333333
10,1,34.0,1,0,0,0,0,0,0,0,0,0,0,-0.6,0.0,1.0
1,1,65.0,6,0,1,1,0,1,1,1,0,1,0,-0.9,0.625,0.375
3,1,0.0,2,0,0,0,0,0,0,0,0,1,0,0.2,0.1111111111111111,0.8888888888888888
2,1,65.0,7,0,1,0,1,1,0,1,1,1,0,-0.7,0.6,0.4
1,1,65.0,8,1,0,1,0,1,1,0,1,1,1,-0.7,0.6363636363636364,0.36363636363636365
2,1,69.0,9,1,1,0,1,0,1,1,0,1,1,-0.7,0.6666666666666666,0.3333333333333333
6,1,74.0,10,1,1,1,0,1,0,1,1,0,1,-0.6,0.6923076923076923,0.3076923076923077
1,1,86.0,11,1,1,1,1,0,1,0,1,1,0,-0.1,0.7142857142857143,0.2857142857142857
5,1,97.0,1,0,0,0,0,0,0,0,0,0,0,-1.1,0.0,1.0
1,1,10.0,2,0,0,0,0,0,0,0,0,0,0,0.8,0.09090909090909091,0.9090909090909091
2,1,343.5,1,1,0,1,1,1,1,1,0,1,0,-0.1,1.0,0.0
3,1,20.0,1,0,0,1,0,0,0,0,0,0,0,0.3,0.0,1.0
2,1,44.0,2,0,1,1,0,1,1,1,1,1,0,0.5,0.6666666666666666,0.3333333333333333
1,1,0.0,3,1,0,1,1,0,1,1,1,1,1,0.8,0.75,0.25
2,1,101.0,2,0,0,1,0,0,1,0,0,0,0,0.5,0.2,0.8
6,1,66.0,1,0,0,0,0,0,0,0,1,0,0,-0.2,0.0,1.0
1,1,138.0,4,0,1,0,0,1,0,0,1,0,0,0.5,0.3333333333333333,0.6666666666666666
1,1,119.0,3,1,0,1,0,0,1,0,0,1,0,0.5,0.42857142857142855,0.5714285714285714
1,1,101.0,5,1,1,0,1,0,0,1,0,0,1,0.9,0.5,0.5
2,1,150.0,4,0,0,0,0,0,1,1,0,1,1,-1.2,0.4,0.6
8,1,4.0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.0,1.0
1,1,202.5,6,0,0,1,1,1,0,1,0,0,1,0.2,0.5,0.5
1,1,221.5,7,1,0,0,1,1,1,0,1,0,0,-0.3,0.5454545454545454,0.45454545454545453
2,1,104.0,1,0,0,0,0,0,0,0,0,0,0,1.5,0.0,1.0
4,1,0.0,5,0,0,0,0,1,0,0,0,0,0,-1.3,0.35714285714285715,0.6428571428571429
1,1,262.5,1,0,0,0,0,0,0,0,0,0,0,3.0,0.0,1.0
1,1,275.5,8,0,0,0,1,1,0,0,1,1,1,1.3,0.5,0.5
3,1,293.5,9,1,0,0,0,1,1,0,0,1,1,1.3,0.5333333333333333,0.4666666666666667
10,1,0.0,6,0,0,0,1,0,0,0,0,1,0,0.9,0.3333333333333333,0.6666666666666666
1,1,0.0,8,1,0,0,0,1,0,0,0,0,1,1.8,0.3684210526315789,0.631578947368421
1,1,387.5,10,0,0,1,1,0,0,0,1,1,0,1.5,0.5,0.5
